0.0005656658523941066	-0.0013043587536194434	-0.0007386929012253383
0.0005626430010946702	-0.0012986253315150377	-0.0007359823304203742
0.0005540496640584204	-0.0012833854987475755	-0.0007293358346891471
0.0005405366071349124	-0.0012598589009172754	-0.0007193222937823477
0.000522849551906125	-0.0012295270415316703	-0.0007066774896255494
0.0005019136670399393	-0.0011957949346198722	-0.0006938812675799435
0.0004790273787138327	-0.0011648607016614776	-0.000685833322947652
0.0004561707605190662	-0.0011483749339074477	-0.0006922041733883828
0.00043582160174063933	-0.0011816581549621234	-0.000745836553221478
0.00041836528522532727	-0.0013562253806620062	-0.0009378600954366749
0.0004000042166916314	-0.0016924621713874327	-0.001292457954695797
0.0003612568772430968	-0.0019698119281812906	-0.0016085550509381981
0.0003049739976142453	-0.0020789060738370846	-0.0017739320762228505
0.00025551660552307906	-0.0021046903663079707	-0.0018491737607848869
0.00021973063128672297	-0.0020649364659984714	-0.0018452058347117439
0.00020147052886574702	-0.0019272221664957013	-0.0017257516376299514
0.00021014724241605977	-0.0016224552285431283	-0.0014123079861270722
0.00027346471913199544	-0.0010223644397610277	-0.0007488997206290275
-0.00016180126568583433	-0.0004901286913391442	-0.0006519299570249674
-0.0009752727124781845	-0.0021126631839708	-0.0030879358964489797
-0.0004590093136481334	-0.0033566095451222156	-0.003815618858770358
-9.374055278214064e-5	-0.004368348926499717	-0.004462089479281858
8.143579506034313e-5	-0.005910423553178682	-0.005828987758118331
0.00030332092981777544	-0.00751173151837086	-0.007208410588553097
0.0003694708600673299	-0.008528499907350183	-0.008159029047282853
0.00047732188169781085	-0.010173483993669387	-0.009696162111971596
0.0003182321534587702	-0.011302075656719342	-0.010983843503260598
0.0003833312183561734	-0.013653437010329394	-0.013270105791973293
0.00022045341345774806	-0.014796988057259836	-0.014576534643802137
1.770315550384831e-5	-0.014611090241569997	-0.014593387086066128
2.341489916165762e-5	-0.013374653095607175	-0.01335123819644552
-0.0017909087367528795	-0.01635437885113159	-0.018145287587884435
-0.0005815398636531652	-0.021066689828995646	-0.021648229692648777
-0.00020382292663957964	-0.022621073909645295	-0.022824896836284875
1.9393247523123656e-5	-0.02361316195887039	-0.023593768711347274
-9.076355188444916e-5	-0.025127772502659292	-0.02521853605454365
-0.0017119434013057122	-0.025863724501734686	-0.027575667903040398
7.530009248081939e-5	-0.027161801178039603	-0.027086501085558802
0.00023123640599671482	-0.027526550964202492	-0.027295314558205747
3.937231881195396e-5	-0.0269004528139405	-0.026861080495128534
-0.001774522366540536	-0.0201305826023423	-0.021905104968882916
-0.0006787419436517842	-0.012546602398873043	-0.013225344342524821
0.00037612788466835195	0.00026555631536336375	0.0006416842000317182
0.00020921148511012278	0.008033578948095524	0.008242790433205633
3.7619173570964425e-5	0.00788504098746006	0.007922660161031032
-0.0002237879638815929	0.007002313097939361	0.00677852513405778
-0.0009524032903171716	0.006586164537718162	0.005633761247400992
-0.0011900131131538704	0.006240246083378218	0.0050502329702243245
-0.0005955167580308906	0.0057983928478320375	0.00520287608980116
-0.00012326397088418877	0.0054429220204658514	0.005319658049581662
0.0004172557912834278	0.005169043791563267	0.005586299582846692
0.0010976895859283217	0.005010240031227553	0.006107929617155861
0.000696269291195105	0.00461869609651238	0.005314965387707486
0.0006987337288996086	0.0043196902642744246	0.005018423993174027
0.0019973184248300102	0.004215160570476491	0.00621247899530652
0.003638914385807726	0.004169824167336663	0.007808738553144374
0.004610731983638408	0.004055561939662934	0.008666293923301337
0.00579691697348961	0.003951491334850493	0.009748408308340093
0.006851607979733073	0.0038376139116263874	0.010689221891359485
0.007418380365988693	0.0037282583641534708	0.0111466387301422
0.007880097678317773	0.003647404737487326	0.01152750241580509
0.008476605217828594	0.0035759601583705922	0.012052565376199151
0.009322977760349864	0.0035178276676180124	0.012840805427967885
0.01001969010359768	0.00344245639011203	0.013462146493709736
0.010404308172472579	0.0033510647283185547	0.013755372900791155
0.010624072173853681	0.0032611572970593556	0.013885229470913045
0.010865447613046909	0.003182647089053237	0.014048094702100162
0.01132055317909892	0.003132800155966991	0.0144533533350659
0.012002301191044772	0.0031057779618802466	0.015108079152925035
0.01268524750060306	0.0030775186051956306	0.015762766105798694
0.013123943344527923	0.003025616218931148	0.016149559563459093
0.013485575524162286	0.0029657066490637526	0.016451282173226063
0.014292406157023103	0.0029358176192628067	0.01722822377628588
0.015258474808833236	0.0029160284768805587	0.018174503285713735
0.01575898616535143	0.0028651787762115654	0.018624164941562934
0.016055930588754187	0.002803673181806016	0.018859603770560174
0.01643867758355921	0.002748235727094679	0.019186913310653905
0.016913110659359343	0.002697598693672339	0.019610709353031653
0.017387397853990395	0.0026443231026388493	0.020031720956629247
0.017896820046010394	0.0025948570414812784	0.02049167708749163
0.018513739500793807	0.0025631252956202725	0.021076864796414095
